state_name,county_name,zip_code,pct_homes_negative_equity
Texas,Ellis,75168,NA
Georgia,Screven,30449,NA
Arkansas,Ashley,71642,NA
Mississippi,Coahoma,38617,NA
Missouri,Moniteau,65050,NA
New York,Clinton,12952,NA
Pennsylvania,York,17332,NA
California,Sacramento,95763,NA
Texas,Anderson,75832,NA
California,Ventura,93005,NA
North Carolina,Swain,28719,NA
Kansas,Rooks,67669,NA
Alabama,Marengo,36742,NA
Utah,Morgan,84050,NA
Texas,Duval,78349,NA
Kansas,Pawnee,67550,NA
Missouri,Vernon,64741,NA
Arkansas,Hot Spring,71929,NA
Indiana,Newton,47963,NA
Wisconsin,Rusk,54526,NA
Missouri,Harrison,64481,NA
South Dakota,Gregory,57529,NA
Maryland,Montgomery,20916,NA
Minnesota,Crow Wing,56449,NA
Texas,Nueces,78419,NA
Pennsylvania,Northampton,18044,NA
Maine,Lincoln,04852,NA
Mississippi,Yazoo,39194,NA
Kansas,Ellsworth,67490,NA
Oklahoma,Dewey,73667,NA
New Jersey,Hunterdon,08556,NA
Texas,Hall,79261,NA
Indiana,Jefferson,47224,NA
Minnesota,Big Stone,56225,NA
Nebraska,Thurston,68047,NA
Virginia,Albemarle,22987,NA
Minnesota,Stearns,56368,NA
Alabama,Shelby,35185,NA
Vermont,Caledonia,05819,NA
Texas,Rockwall,75132,NA
Mississippi,Oktibbeha,39769,NA
Ohio,Jefferson,43963,NA
Michigan,Manistee,49625,NA
Texas,Harris,77229,NA
Arizona,Maricopa,85002,NA
Nevada,Washoe,89452,NA
Minnesota,Olmsted,55901,NA
Ohio,Butler,45061,NA
Pennsylvania,York,17334,NA
New York,Livingston,14556,NA
Virginia,Lynchburg City,24506,NA
Louisiana,Livingston,70786,NA
New Mexico,Taos,87564,NA
Pennsylvania,Mifflin,17099,NA
Mississippi,Rankin,39232,NA
Alabama,Cherokee,35959,NA
Virginia,Virginia Beach City,23465,NA
Rhode Island,Providence,02901,NA
Nebraska,Boone,68627,NA
Utah,Grand,84540,NA
Indiana,Huntington,46713,NA
South Dakota,Pennington,57790,NA
Mississippi,Hinds,39205,NA
Arkansas,Conway,72027,NA
Alabama,Randolph,36278,NA
New York,Rensselaer,12181,NA
Georgia,Rabun,30562,NA
Pennsylvania,Philadelphia,19192,NA
Indiana,Vanderburgh,47716,NA
Washington,San Juan,98280,NA
Arkansas,Logan,72851,NA
Kansas,Greenwood,67137,NA
Nebraska,Cedar,68736,NA
West Virginia,Boone,25028,NA
Idaho,Ada,83728,NA
Illinois,Putnam,61335,NA
Illinois,Cook,60017,NA
District of Columbia,District of Columbia,20531,NA
Montana,Roosevelt,59201,NA
Arkansas,Nevada,71858,NA
Florida,Pasco,33526,NA
Mississippi,Greene,39451,NA
New Mexico,Cibola,87038,NA
Michigan,Genesee,48480,NA
Kentucky,Harlan,40807,NA
Maine,Hancock,04431,NA
Vermont,Windsor,05031,NA
Oregon,Multnomah,97207,NA
Alabama,Madison,35894,NA
Mississippi,Wilkinson,39631,NA
California,Sacramento,94205,NA
Minnesota,Polk,56722,NA
Virginia,King George,22481,NA
Wisconsin,Florence,54120,NA
North Carolina,Guilford,27264,NA
Alabama,Cherokee,35983,NA
Kansas,Rooks,67675,NA
Florida,Miami-Dade,33206,NA
Colorado,Larimer,80523,NA
New York,Richmond,10313,NA
Maine,York,04054,NA
Minnesota,McLeod,55336,NA
Nebraska,Cuming,68055,NA
Maine,Kennebec,04332,NA
New Mexico,Rio Arriba,87575,NA
Missouri,Shannon,65438,NA
West Virginia,Summers,25951,NA
Arizona,Maricopa,85252,NA
Alabama,Calhoun,36271,NA
New Mexico,San Juan,87417,NA
New Mexico,Grant,88023,NA
Montana,Gallatin,59719,NA
Florida,Brevard,32923,NA
Connecticut,Hartford,06160,NA
Utah,Duchesne,84052,NA
Michigan,Dickinson,49870,NA
Illinois,Jersey,62022,NA
New York,Ulster,12432,NA
Kansas,Washington,66958,NA
New York,Wayne,14590,NA
California,Humboldt,95518,NA
Vermont,Windham,05343,NA
Washington,Lincoln,99122,NA
Michigan,Washtenaw,48115,NA
South Dakota,Brown,57402,NA
Kentucky,McCreary,42653,NA
Alaska,Northwest Arctic,99773,NA
Washington,Thurston,98504,NA
Oklahoma,Garfield,73703,NA
Vermont,Windsor,05143,NA
Oklahoma,McCurtain,74724,NA
Alabama,Jefferson,35246,NA
Oklahoma,Mayes,74362,NA
Florida,Indian River,32970,NA
Texas,Archer,76379,NA
Oregon,Sherman,97033,NA
Louisiana,Iberia,70562,NA
Texas,Bexar,78234,NA
Texas,Erath,76461,NA
Vermont,Essex,05903,NA
Illinois,Winnebago,61106,NA
New Mexico,Bernalillo,87193,NA
Georgia,Liberty,31315,NA
Wisconsin,Price,54515,NA
Texas,Terry,79345,NA
Ohio,Cuyahoga,44191,NA
Montana,Prairie,59326,NA
Arkansas,Baxter,72544,NA
Arkansas,Izard,72536,NA
Kansas,Wilson,67047,NA
Missouri,Iron,65439,NA
Texas,Hidalgo,78540,NA
North Carolina,Davidson,27374,NA
Michigan,Mackinac,49762,NA
Pennsylvania,Chester,19481,NA
West Virginia,Jefferson,25441,NA
Wisconsin,Sauk,53958,NA
Georgia,Crisp,31010,NA
Missouri,Holt,64466,NA
Pennsylvania,Fulton,15536,NA
Missouri,Phelps,65529,NA
Kansas,Chautauqua,67360,NA
Mississippi,Lowndes,39703,NA
Michigan,Keweenaw,49950,NA
Texas,Falls,76656,NA
Vermont,Washington,05649,NA
Vermont,Rutland,05775,NA
Pennsylvania,Bucks,18963,NA
New Mexico,Grant,88049,NA
Louisiana,Saint Landry,71358,NA
Kansas,McPherson,67107,NA
Montana,Powell,59843,NA
Indiana,Clay,47881,NA
Illinois,Union,62906,NA
Alaska,Kodiak Island,99643,NA
California,Los Angeles,91615,NA
Wisconsin,Clark,54493,NA
Massachusetts,Worcester,01601,NA
South Dakota,Hamlin,57241,NA
Illinois,Cook,60697,NA
Texas,Reeves,79780,NA
Kansas,Scott,67871,NA
New York,Rensselaer,12133,NA
Arizona,Apache,86504,NA
New Mexico,Cibola,87014,NA
South Dakota,Dewey,57652,NA
Alabama,Barbour,36072,NA
California,Kern,93556,NA
Montana,Garfield,59337,NA
Ohio,Montgomery,45343,NA
Florida,Manatee,34280,NA
Virginia,Tazewell,24640,NA
Mississippi,Claiborne,39144,NA
New Jersey,Sussex,07877,NA
New York,Monroe,14643,NA
South Dakota,McPherson,57456,NA
Vermont,Orange,05074,NA
Massachusetts,Barnstable,02637,NA
Texas,Wharton,77436,NA
Maine,Cumberland,04070,NA
South Carolina,Florence,29503,NA
California,Los Angeles,91021,NA
Pennsylvania,Berks,19544,NA
Kansas,Nemaha,66538,NA
Connecticut,Windham,06233,NA
Minnesota,Hennepin,55480,NA
Texas,Bee,78145,NA
Maryland,Charles,20682,NA
Washington,King,98013,NA
Michigan,Ontonagon,49953,NA
Arizona,Navajo,85941,NA
Mississippi,Clay,39755,NA
Missouri,Washington,63630,NA
Texas,Galveston,77549,NA
Pennsylvania,Dauphin,17106,NA
South Dakota,Lawrence,57793,NA
New York,Schuyler,14815,NA
Texas,Hall,79245,NA
Mississippi,Sunflower,38778,NA
Virginia,Fairfax,22037,NA
Vermont,Addison,05760,NA
Indiana,Marion,46298,NA
West Virginia,Jackson,25275,NA
West Virginia,Cabell,25712,NA
New Jersey,Passaic,07015,NA
Mississippi,Rankin,39208,NA
Kentucky,Harlan,40863,NA
South Dakota,Lincoln,57077,NA
New York,New York,10126,NA
Georgia,Fulton,30348,NA
Kentucky,Letcher,41855,NA
Ohio,Jefferson,43932,NA
Michigan,Charlevoix,49782,NA
California,Marin,94942,NA
Alabama,Blount,35097,NA
Colorado,Summit,80497,NA
Arkansas,Prairie,72041,NA
West Virginia,Cabell,25510,NA
Florida,Putnam,32157,NA
Texas,Parker,76098,NA
Alabama,Montgomery,36065,NA
New Mexico,Catron,87829,NA
North Carolina,Pasquotank,27907,NA
New Jersey,Sussex,07879,NA
California,Riverside,92226,NA
Louisiana,Saint Landry,70550,NA
Missouri,Ripley,63955,NA
West Virginia,Raleigh,25927,NA
New York,Hamilton,13360,NA
West Virginia,Pleasants,26170,NA
Virginia,King George,22547,NA
Illinois,Johnson,62995,NA
Vermont,Franklin,05457,NA
Colorado,Grand,80478,NA
Florida,Saint Johns,32260,NA
Kansas,Kiowa,67059,NA
Michigan,Dickinson,49801,NA
Georgia,DeKalb,31119,NA
Kansas,Morris,66873,NA
Illinois,Iroquois,60927,NA
Texas,Washington,77834,NA
Virginia,Fairfax,22199,NA
Virginia,Northumberland,22530,NA
Michigan,Oakland,48347,NA
Florida,Clay,32160,NA
Wyoming,Weston,82701,NA
Montana,Liberty,59461,NA
Louisiana,Terrebonne,70356,NA
South Dakota,Spink,57434,NA
Vermont,Orange,05060,NA
Arkansas,Yell,72827,NA
Mississippi,Jones,39459,NA
Colorado,Adams,80035,NA
California,San Francisco,94177,NA
Illinois,Sangamon,62706,NA
West Virginia,Raleigh,25060,NA
Mississippi,Washington,38756,NA
New York,New York,10160,NA
Wisconsin,Iron,54559,NA
Louisiana,Saint Mary,70340,NA
Missouri,Callaway,63388,NA
Texas,El Paso,88545,NA
District of Columbia,District of Columbia,20041,NA
Tennessee,Dickson,37056,NA
Wisconsin,Price,54555,NA
North Carolina,Mecklenburg,28236,NA
Wisconsin,Price,54537,NA
New York,Essex,12855,NA
Alabama,Clarke,36524,NA
Virginia,Lynchburg City,24505,NA
South Carolina,Barnwell,29813,NA
Missouri,Harrison,64467,NA
Pennsylvania,Lehigh,18105,NA
Florida,Hillsborough,33685,NA
Massachusetts,Middlesex,01472,NA
Virginia,Falls Church City,22040,NA
Alaska,Prince of Wales Hyder,99927,NA
West Virginia,Putnam,25082,NA
Alabama,Tuscaloosa,35402,NA
Wisconsin,Menominee,54135,NA
Florida,Gulf,32457,NA
Utah,Salt Lake,84127,NA
Oklahoma,Alfalfa,73726,NA
Illinois,Livingston,60929,NA
West Virginia,Logan,25601,NA
Oregon,Multnomah,97240,NA
Louisiana,Pointe Coupee,70736,NA
Florida,Pasco,33593,NA
Maine,Androscoggin,04243,NA
Georgia,Fayette,30270,NA
Minnesota,Freeborn,56043,NA
New York,Dutchess,12504,NA
South Carolina,Richland,29224,NA
New York,Albany,12161,NA
Kentucky,Boyle,40468,NA
Alabama,Marion,35563,NA
Alaska,Juneau,99803,NA
Florida,Pasco,34673,NA
North Carolina,Henderson,28727,NA
Arizona,Apache,86505,NA
Maine,Franklin,04940,NA
Virginia,Rockbridge,24578,NA
Connecticut,Hartford,06020,NA
New Jersey,Somerset,07978,NA
West Virginia,Mingo,25676,NA
Florida,Volusia,32706,NA
Michigan,Oakland,48007,NA
South Dakota,Minnehaha,57055,NA
Alabama,Lee,36831,NA
Maine,Androscoggin,04212,NA
Missouri,Dunklin,63880,NA
Mississippi,Rankin,39161,NA
Michigan,Ontonagon,49971,NA
Pennsylvania,Montgomery,19430,NA
South Carolina,Pickens,29633,NA
Michigan,Clare,48625,NA
Washington,Whitman,99163,NA
Washington,Grays Harbor,98559,NA
Pennsylvania,Allegheny,15127,NA
Mississippi,Lauderdale,39303,NA
Montana,Powell,59731,NA
Maryland,Calvert,20610,NA
Georgia,Muscogee,31902,NA
South Carolina,McCormick,29844,NA
Minnesota,Renville,56277,NA
Mississippi,Leflore,38941,NA
South Dakota,Brown,57446,NA
Oklahoma,Cherokee,74444,NA
Texas,Austin,77418,NA
Minnesota,Nobles,56168,NA
Minnesota,Wabasha,55945,NA
Pennsylvania,Clarion,16375,NA
Nebraska,Dodge,68664,NA
South Dakota,Douglas,57330,NA
West Virginia,Preston,26425,NA
California,Shasta,96099,NA
South Dakota,Brown,57432,NA
Missouri,Oregon,65606,NA
Arkansas,Baxter,72531,NA
Alaska,Dillingham,99569,NA
Minnesota,Isanti,55006,NA
California,Riverside,92589,NA
Massachusetts,Hampden,01009,NA
North Carolina,Durham,27715,NA
Michigan,Cheboygan,49705,NA
Kansas,Norton,67622,NA
Kentucky,Boyle,40440,NA
Massachusetts,Suffolk,02212,NA
Colorado,Jefferson,80162,NA
Montana,Cascade,59403,NA
Vermont,Rutland,05743,NA
Florida,Pinellas,33734,NA
New York,Dutchess,12511,NA
Michigan,Menominee,49821,NA
Vermont,Rutland,05757,NA
Virginia,Appomattox,23939,NA
Minnesota,Traverse,56236,NA
New Jersey,Mercer,08602,NA
Mississippi,Monroe,39730,NA
South Dakota,Hutchinson,57376,NA
New York,Columbia,12544,NA
Florida,Leon,32316,NA
Vermont,Rutland,05751,NA
Florida,Collier,34146,NA
Maine,Piscataquis,04415,NA
Colorado,Denver,80208,NA
Alabama,Russell,36871,NA
Utah,Sanpete,84630,NA
Kansas,Cowley,67146,NA
Nebraska,Deuel,69122,NA
West Virginia,Hampshire,26722,NA
Pennsylvania,Cumberland,17027,NA
West Virginia,Ohio,26060,NA
Michigan,Baraga,49919,NA
Kansas,Geary,66514,NA
Mississippi,Oktibbeha,39760,NA
Nebraska,Dixon,68757,NA
Michigan,Menominee,49874,NA
Virginia,Fairfax,22009,NA
Texas,Hutchinson,79008,NA
Missouri,Washington,63626,NA
Michigan,Macomb,48046,NA
Texas,Williamson,78673,NA
New York,Cattaraugus,14730,NA
South Dakota,Hamlin,57248,NA
Tennessee,Anderson,37717,NA
Vermont,Orange,05086,NA
Washington,Ferry,99138,NA
Montana,Cascade,59406,NA
Ohio,Franklin,43216,NA
Minnesota,Olmsted,55929,NA
Kansas,McPherson,67491,NA
Connecticut,Fairfield,06856,NA
Wisconsin,Marinette,54114,NA
Mississippi,Attala,39067,NA
Texas,Jeff Davis,79734,NA
Vermont,Windsor,05055,NA
Florida,Lake,32727,NA
Tennessee,Hamilton,37315,NA
Kentucky,Grayson,42726,NA
Missouri,Osage,65085,NA
South Dakota,Turner,57014,NA
Mississippi,Jackson,39564,NA
Vermont,Grand Isle,05486,NA
Utah,Emery,84528,NA
Minnesota,Roseau,56761,NA
Arkansas,Independence,72575,NA
Arizona,Maricopa,85274,NA
Utah,Beaver,84731,NA
Ohio,Coshocton,43828,NA
Florida,Lake,34749,NA
Kentucky,Letcher,41819,NA
Georgia,Bibb,31203,NA
Illinois,Macoupin,62630,NA
Montana,Big Horn,59031,NA
Florida,Duval,32212,NA
Kentucky,Daviess,42302,NA
Kentucky,Bell,40813,NA
Minnesota,Nobles,56187,NA
Florida,Seminole,32795,NA
Texas,Harris,77238,NA
New Mexico,Mora,87712,NA
New York,Ulster,12441,NA
Minnesota,Crow Wing,56442,NA
New York,Erie,14267,NA
Florida,Marion,34477,NA
Georgia,Cherokee,30142,NA
Illinois,Lawrence,62439,NA
Wisconsin,Door,54211,NA
Indiana,Clay,47857,NA
Maine,Waldo,04972,NA
New Mexico,Union,88415,NA
Florida,Orange,32816,NA
California,Los Angeles,90264,NA
South Dakota,Turner,57015,NA
Maryland,Baltimore,21092,NA
New York,Monroe,14649,NA
New Jersey,Morris,07961,NA
Pennsylvania,Montgomery,18084,NA
Kentucky,McCracken,42002,NA
Texas,Bosque,76644,NA
New Mexico,San Juan,87455,NA
California,Los Angeles,90608,NA
New York,Schuyler,14869,NA
Vermont,Chittenden,05482,NA
Minnesota,Sibley,55334,NA
Connecticut,Litchfield,06781,NA
Alaska,Valdez Cordova,99586,NA
Virginia,Albemarle,22904,NA
West Virginia,Raleigh,25871,NA
Alabama,Macon,36083,NA
West Virginia,Braxton,26624,NA
Idaho,Valley,83635,NA
Louisiana,Allen,70648,NA
Virginia,Alexandria City,22331,NA
Kansas,Dickinson,67451,NA
South Dakota,Lake,57016,NA
Virginia,Montgomery,24061,NA
Michigan,Alger,49825,NA
New Jersey,Camden,08018,NA
Kentucky,Ohio,42333,NA
Wisconsin,Oneida,54529,NA
New York,Rensselaer,12089,NA
Illinois,Pulaski,62996,NA
West Virginia,McDowell,24892,NA
New York,Albany,12222,NA
Kansas,Pawnee,67574,NA
Missouri,Clinton,64493,NA
Virginia,Martinsville City,24114,NA
Indiana,Pike,47584,NA
North Carolina,Gates,27969,NA
Virginia,Accomack,23345,NA
California,Santa Barbara,93014,NA
Michigan,Dickinson,49834,NA
Minnesota,Freeborn,56042,NA
North Carolina,Rutherford,28024,NA
South Carolina,Marlboro,29596,NA
Nevada,Clark,89112,NA
Mississippi,Quitman,38622,NA
Oklahoma,Woodward,73802,NA
California,San Diego,92088,NA
California,Riverside,92263,NA
Mississippi,Webster,39752,NA
Florida,Polk,33804,NA
California,Riverside,92261,NA
West Virginia,Wetzel,26155,NA
Alaska,Anchorage,99520,NA
Missouri,Nodaway,64423,NA
Vermont,Rutland,05761,NA
Washington,Whitman,99143,NA
New Jersey,Morris,07870,NA
Missouri,Ozark,65773,NA
Oklahoma,Woods,73717,NA
Colorado,Jefferson,80402,NA
Arizona,Maricopa,85261,NA
California,Santa Barbara,93106,NA
Michigan,Isabella,48878,NA
Arkansas,Franklin,72820,NA
Arkansas,Montgomery,71960,NA
South Dakota,Jerauld,57358,NA
Missouri,Shelby,63434,NA
Massachusetts,Worcester,01546,NA
California,Contra Costa,94802,NA
Nebraska,Thayer,68303,NA
West Virginia,Preston,26764,NA
Nebraska,Custer,68822,NA
Texas,Collin,75097,NA
Nebraska,Richardson,68337,NA
Florida,Pinellas,33741,NA
Montana,Rosebud,59043,NA
Vermont,Windsor,05071,NA
Pennsylvania,York,17342,NA
South Carolina,Chester,29714,NA
South Dakota,Ziebach,57623,NA
Georgia,Richmond,30919,NA
Virginia,Accomack,23422,NA
New Jersey,Hunterdon,08888,NA
Missouri,Shelby,63469,NA
Alabama,Autauga,36068,NA
Minnesota,Morrison,56364,NA
Pennsylvania,Clarion,16258,NA
Florida,Seminole,32718,NA
Virginia,Chesterfield,23297,NA
Indiana,Howard,46904,NA
New York,Cattaraugus,14741,NA
Illinois,Livingston,61333,NA
Idaho,Ada,83720,NA
Missouri,Harrison,64642,NA
Florida,Miami-Dade,33199,NA
Pennsylvania,Lancaster,17568,NA
Massachusetts,Plymouth,02055,NA
Pennsylvania,Montgomery,18979,NA
Mississippi,Noxubee,39739,NA
Texas,Taylor,79604,NA
Oklahoma,Cimarron,73947,NA
California,Madera,93639,NA
Virginia,Accomack,23441,NA
Texas,Terry,79316,NA
Pennsylvania,York,17312,NA
Vermont,Windsor,05059,NA
Wisconsin,Marinette,54157,NA
West Virginia,Roane,25276,NA
Indiana,Orange,47454,NA
New York,Steuben,14820,NA
South Carolina,Hampton,29939,NA
Maryland,Montgomery,20907,NA
Arkansas,Monroe,72029,NA
Connecticut,Fairfield,06404,NA
Michigan,Delta,49878,NA
Alabama,Montgomery,36115,NA
Delaware,New Castle,19721,NA
Arkansas,Boone,72630,NA
Kentucky,Harlan,40873,NA
Mississippi,Simpson,39149,NA
Tennessee,Claiborne,37707,NA
Georgia,Fulton,30325,NA
West Virginia,Pendleton,26866,NA
California,Tulare,93275,NA
North Carolina,Catawba,28603,NA
Kansas,Edwards,67552,NA
Florida,Hernando,34636,NA
Alabama,Baldwin,36533,NA
Missouri,Harrison,64442,NA
Montana,Blaine,59526,NA
New Mexico,San Miguel,88439,NA
Texas,Dallas,75047,NA
Massachusetts,Barnstable,02662,NA
Pennsylvania,Luzerne,18611,NA
Texas,Hansford,79081,NA
Utah,Millard,84656,NA
Oklahoma,Harper,73834,NA
Wyoming,Campbell,82716,NA
Florida,Orange,32802,NA
Texas,Dallas,75301,NA
Oklahoma,Grady,73023,NA
West Virginia,Webster,26208,NA
Texas,Shackelford,76464,NA
New York,Onondaga,13201,NA
Mississippi,Jackson,39563,NA
New Mexico,Hidalgo,88020,NA
Louisiana,Morehouse,71264,NA
Michigan,Oakland,48321,NA
Washington,Ferry,99118,NA
Arkansas,Chicot,71640,NA
Pennsylvania,Lehigh,18060,NA
Arkansas,Lee,72368,NA
North Carolina,Polk,28750,NA
Vermont,Rutland,05731,NA
Texas,El Paso,79999,NA
New York,Greene,12431,NA
Nebraska,Platte,68653,NA
Florida,Palm Beach,33468,NA
Connecticut,Fairfield,06912,NA
West Virginia,Wyoming,24839,NA
Maine,Oxford,04016,NA
Kentucky,Leslie,40874,NA
Michigan,Manistee,49689,NA
West Virginia,Greenbrier,25981,NA
West Virginia,Logan,25628,NA
New York,Queens,11431,NA
California,Contra Costa,94522,NA
Texas,Tyler,75942,NA
Pennsylvania,Franklin,17247,NA
California,Los Angeles,90091,NA
Texas,Armstrong,79019,NA
Nebraska,Holt,68763,NA
South Dakota,Turner,57036,NA
Vermont,Chittenden,05402,NA
New Jersey,Burlington,08042,NA
Wisconsin,Iowa,53580,NA
Alabama,Lauderdale,35648,NA
New Mexico,Cibola,87051,NA
Mississippi,Jackson,39568,NA
Georgia,Fulton,30098,NA
Arizona,Pinal,85117,NA
Massachusetts,Worcester,01508,NA
Ohio,Jefferson,43938,NA
Wisconsin,Dane,53596,NA
New Jersey,Sussex,07855,NA
Florida,Saint Lucie,34988,NA
Georgia,Tattnall,30438,NA
South Carolina,Anderson,29622,NA
Mississippi,Washington,38722,NA
Texas,Wise,76267,NA
Texas,Palo Pinto,76068,NA
Illinois,Cass,62691,NA
Texas,Mason,76856,NA
Florida,Putnam,32147,NA
Arkansas,Benton,72757,NA
Mississippi,Tishomingo,38833,NA
Connecticut,Litchfield,06094,NA
Missouri,Sullivan,64667,NA
Alabama,Baldwin,36547,NA
Florida,Pasco,33524,NA
North Dakota,Ramsey,58330,NA
New Mexico,McKinley,87319,NA
Florida,Miami-Dade,33017,NA
Ohio,Jefferson,43953,NA
Mississippi,Lauderdale,39301,NA
West Virginia,Raleigh,25865,NA
Texas,Pecos,79781,NA
Massachusetts,Middlesex,01889,NA
Alabama,Lawrence,35618,NA
West Virginia,McDowell,24879,NA
New Mexico,Santa Fe,87504,NA
Michigan,Leelanau,49654,NA
South Dakota,Pennington,57719,NA
Wisconsin,Marinette,54102,NA
Kentucky,Todd,42234,NA
South Dakota,Brookings,57007,NA
Alabama,Pickens,35442,NA
Illinois,Edgar,61940,NA
New Mexico,San Juan,87421,NA
Mississippi,Winston,39346,NA
Oklahoma,Garfield,73753,NA
North Carolina,Mecklenburg,28224,NA
Massachusetts,Barnstable,02643,NA
Utah,Millard,84640,NA
Vermont,Windham,05341,NA
Mississippi,Tallahatchie,38920,NA
California,Los Angeles,91009,NA
Montana,Chouteau,59450,NA
Wisconsin,Kenosha,53194,NA
Pennsylvania,Bucks,18956,NA
Kentucky,Knox,40906,NA
Maryland,Prince Georges,20752,NA
Kansas,Mitchell,67420,NA
Vermont,Orleans,05875,NA
Illinois,Iroquois,60973,NA
Vermont,Addison,05491,NA
Alaska,Ketchikan Gateway,99950,NA
California,Contra Costa,94529,NA
Texas,Erath,76465,NA
New York,Onondaga,13119,NA
Louisiana,Tensas,71375,NA
Utah,Sanpete,84623,NA
Virginia,Hampton City,23681,NA
Oregon,Multnomah,97208,NA
Arkansas,Crittenden,72332,NA
Utah,Sanpete,84665,NA
Virginia,Prince William,22194,NA
New York,Cattaraugus,14171,NA
Minnesota,Pine,55063,NA
New York,Wayne,14513,NA
Montana,Big Horn,59034,NA
Alabama,Jefferson,35142,NA
Florida,Collier,34101,NA
Mississippi,Lauderdale,39305,NA
South Carolina,Greenville,29688,NA
Texas,Hays,78667,NA
Missouri,Hickory,65634,NA
Mississippi,Kemper,39326,NA
Montana,Flathead,59904,NA
Florida,Lee,33945,NA
West Virginia,Raleigh,25921,NA
Montana,Teton,59436,NA
Mississippi,Hinds,39204,NA
Texas,Val Verde,78837,NA
Michigan,Grand Traverse,49666,NA
Alabama,DeKalb,35981,NA
Wisconsin,Waushara,54976,NA
Vermont,Grand Isle,05440,NA
Arizona,Mohave,86443,NA
Vermont,Windsor,05001,NA
Kentucky,Anderson,40342,NA
California,Los Angeles,90223,NA
Maryland,Allegany,21501,NA
Tennessee,Washington,37602,NA
North Carolina,Rutherford,28019,NA
Alabama,Autauga,36003,NA
Mississippi,Marshall,38634,NA
Louisiana,Terrebonne,70344,NA
Florida,Manatee,34220,NA
South Dakota,Aurora,57368,NA
New Jersey,Sussex,07875,NA
Arkansas,Garland,71910,NA
Kansas,Republic,66940,NA
Minnesota,Crow Wing,56441,NA
Maryland,Montgomery,20908,NA
Mississippi,Panola,38658,NA
Louisiana,Allen,70658,NA
Illinois,Macon,62524,NA
Michigan,Alger,49816,NA
Kansas,Rawlins,67730,NA
Florida,Orange,32862,NA
North Carolina,Iredell,28687,NA
New York,Queens,11424,NA
Florida,Volusia,32116,NA
New Mexico,Rio Arriba,87520,NA
Florida,Pasco,34674,NA
Washington,Klickitat,98635,NA
Missouri,Dunklin,63852,NA
New York,Montgomery,12070,NA
Pennsylvania,Delaware,19039,NA
New Mexico,Taos,87571,NA
Louisiana,Saint Tammany,70434,NA
South Dakota,Tripp,57580,NA
South Dakota,Butte,57717,NA
West Virginia,Taylor,26435,NA
Kansas,Labette,67354,NA
South Dakota,Turner,57053,NA
Kentucky,Leslie,40827,NA
Alabama,DeKalb,35989,NA
Pennsylvania,Bucks,18922,NA
Wisconsin,Taylor,54447,NA
Missouri,Andrew,64427,NA
Florida,Hillsborough,33575,NA
Kentucky,Harlan,40870,NA
Kansas,Coffey,66852,NA
Michigan,Ingham,48922,NA
Michigan,Dickinson,49815,NA
Wisconsin,Rusk,54895,NA
California,Orange,92678,NA
New York,Wayne,14505,NA
Kentucky,Letcher,41838,NA
Michigan,Oakland,48361,NA
Nevada,Elko,89802,NA
Oklahoma,Pushmataha,74557,NA
California,Santa Clara,95101,NA
Kansas,Sumner,67051,NA
West Virginia,Putnam,25033,NA
Illinois,Stephenson,61050,NA
Kentucky,Graves,42063,NA
North Carolina,Dare,27972,NA
Mississippi,Newton,39345,NA
Florida,Martin,34992,NA
Missouri,Shannon,65546,NA
Louisiana,Morehouse,71221,NA
Wisconsin,Grant,53812,NA
Illinois,Pike,62355,NA
Michigan,Chippewa,49725,NA
Maryland,Montgomery,20875,NA
Vermont,Windham,05363,NA
Connecticut,Hartford,06144,NA
Oklahoma,Greer,73673,NA
Texas,Childress,79201,NA
New Hampshire,Belknap,03247,NA
Washington,Franklin,99302,NA
Texas,Harris,77282,NA
Kansas,Jewell,66970,NA
Alaska,Valdez Cordova,99574,NA
New York,Hamilton,12164,NA
Georgia,Bibb,31205,NA
Alaska,Valdez Cordova,99677,NA
Texas,Lubbock,79408,NA
California,Los Angeles,91603,NA
Arkansas,Yell,72834,NA
California,Los Angeles,91371,NA
Nebraska,Chase,69023,NA
Wisconsin,Marquette,53930,NA
Missouri,Atchison,64446,NA
Louisiana,Iberia,70560,NA
Indiana,Delaware,47307,NA
